cfg_id;label;backend;formulation;method;delta;instance_name;status;elapsed_s;build_s;solve_s;verify_s;variables;constraints;explored;similarity;continuity;overtime;coverage;weighted_score
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_11;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_12;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_13;TIMEOUT_FEASIBLE;300.0095;0.0027;300.0038;0.0000;976;1461;24982359;305;3;0;120;302
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_14;TIMEOUT_FEASIBLE;300.0017;0.0039;299.9944;0.0001;1339;2042;22726923;281;0;1;120;280
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_15;TIMEOUT_FEASIBLE;300.0044;0.0040;299.9971;0.0000;1372;2057;22225991;323;0;0;120;323
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_16;TIMEOUT_FEASIBLE;300.0041;0.0034;299.9976;0.0000;1050;1624;26084782;315;0;0;120;315
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_17;TIMEOUT_FEASIBLE;300.0050;0.0036;299.9982;0.0001;1219;1858;25535211;292;0;0;120;292
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_18;TIMEOUT_FEASIBLE;300.0057;0.0043;299.9979;0.0001;1553;2311;20580636;265;0;0;120;265
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_19;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_2;TIMEOUT_FEASIBLE;299.9969;0.0033;299.9904;0.0001;977;1505;27875002;312;0;1;120;311
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_20;TIMEOUT_FEASIBLE;300.0047;0.0035;299.9981;0.0000;1095;1678;25978097;321;0;0;120;321
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_21;INFEASIBLE;0.0015;0.0001;0.0000;0.0000;19;18;0;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_22;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_23;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_24;TIMEOUT_FEASIBLE;300.0071;0.0036;300.0001;0.0001;1423;2140;22130962;312;0;0;120;312
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_25;TIMEOUT_FEASIBLE;300.0038;0.0032;299.9975;0.0001;1015;1549;28410671;295;0;0;120;295
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_26;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_27;TIMEOUT_FEASIBLE;300.0075;0.0040;300.0001;0.0001;1240;1895;22327971;295;0;0;120;295
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_28;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_29;TIMEOUT_FEASIBLE;299.9983;0.0031;299.9922;0.0000;925;1407;29560692;280;0;0;120;280
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_3;TIMEOUT_FEASIBLE;300.0057;0.0038;299.9985;0.0001;1401;2126;22429921;333;0;0;120;333
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_30;TIMEOUT_FEASIBLE;300.0107;0.0040;300.0033;0.0001;1411;2129;20535863;305;0;0;120;305
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_31;TIMEOUT_FEASIBLE;299.9980;0.0039;299.9907;0.0000;1389;2057;22102677;319;0;0;120;319
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_32;TIMEOUT_FEASIBLE;300.0040;0.0036;299.9972;0.0001;1246;1854;21971406;286;0;0;120;286
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_33;TIMEOUT_FEASIBLE;300.0042;0.0040;299.9967;0.0001;1359;2036;21943559;309;0;0;120;309
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_34;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_35;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_36;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_37;TIMEOUT_FEASIBLE;299.9987;0.0035;299.9918;0.0001;1286;1980;22432225;292;0;0;120;292
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_38;TIMEOUT_FEASIBLE;300.0052;0.0038;299.9980;0.0001;1246;1906;22853573;321;0;0;120;321
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_39;TIMEOUT_FEASIBLE;300.0060;0.0041;299.9984;0.0001;1398;2093;20781666;296;0;0;120;296
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_4;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_40;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_41;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_42;TIMEOUT_FEASIBLE;300.0066;0.0044;299.9986;0.0001;1445;2156;17959249;295;0;0;120;295
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_43;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_44;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_45;TIMEOUT_FEASIBLE;300.0031;0.0041;299.9953;0.0001;1447;2172;19648394;288;0;0;120;288
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_46;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_47;TIMEOUT_FEASIBLE;300.0043;0.0037;299.9973;0.0001;1230;1894;26139438;324;1;0;120;323
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_48;TIMEOUT_FEASIBLE;300.0036;0.0038;299.9965;0.0000;1250;1889;21730473;291;0;0;120;291
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_49;TIMEOUT_FEASIBLE;300.0031;0.0037;299.9961;0.0000;1242;1852;23177541;325;0;0;120;325
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_5;TIMEOUT_FEASIBLE;300.0044;0.0033;299.9980;0.0001;1163;1743;22542209;296;1;0;120;295
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_50;TIMEOUT_FEASIBLE;300.0054;0.0033;299.9989;0.0001;1018;1538;26404432;297;7;0;120;290
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_6;TIMEOUT_FEASIBLE;300.0053;0.0034;299.9986;0.0001;1157;1769;23840613;333;0;0;120;333
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_7;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_8;INFEASIBLE;0.0015;0.0001;0.0000;0.0000;31;30;0;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_30_15_4_9;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_1;TIMEOUT_FEASIBLE;300.0042;0.0112;299.9876;0.0001;2924;4256;12836121;521;0;0;200;521
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_10;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_11;TIMEOUT_FEASIBLE;300.0012;0.0119;299.9835;0.0001;3242;4737;12103392;524;0;0;200;524
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_12;TIMEOUT_FEASIBLE;300.0028;0.0105;299.9868;0.0001;3081;4452;12876175;519;0;0;200;519
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_13;TIMEOUT_FEASIBLE;300.0038;0.0108;299.9872;0.0001;3307;4840;12512483;507;0;0;200;507
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_14;TIMEOUT_FEASIBLE;300.0238;0.0117;300.0061;0.0001;3615;5299;12027986;487;0;0;200;487
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_15;TIMEOUT_FEASIBLE;300.0025;0.0101;299.9869;0.0001;3045;4478;13441232;525;0;0;200;525
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_16;TIMEOUT_FEASIBLE;300.0028;0.0096;299.9880;0.0001;2949;4329;14698221;480;1;0;200;479
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_17;TIMEOUT_FEASIBLE;300.0038;0.0108;299.9875;0.0001;3083;4481;12793828;497;0;0;200;497
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_18;TIMEOUT_FEASIBLE;300.0044;0.0106;299.9882;0.0001;3222;4692;12963782;515;0;0;200;515
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_19;TIMEOUT_FEASIBLE;300.0017;0.0086;299.9884;0.0001;2449;3616;16569205;467;0;0;200;467
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_2;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_20;TIMEOUT_FEASIBLE;300.0056;0.0105;299.9896;0.0001;3091;4401;12166186;482;0;0;200;482
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_21;TIMEOUT_FEASIBLE;300.0045;0.0109;299.9878;0.0001;3280;4778;11925538;478;0;0;200;478
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_22;TIMEOUT_FEASIBLE;300.0012;0.0089;299.9873;0.0001;2721;4000;15293030;474;0;1;200;473
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_23;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_24;TIMEOUT_FEASIBLE;299.9961;0.0090;299.9822;0.0001;2599;3824;16278555;502;0;0;200;502
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_25;TIMEOUT_FEASIBLE;300.0045;0.0086;299.9911;0.0001;2636;3871;16595081;524;0;0;200;524
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_26;TIMEOUT_FEASIBLE;300.0041;0.0104;299.9880;0.0001;3262;4762;11797044;494;0;0;200;494
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_27;TIMEOUT_FEASIBLE;300.0128;0.0084;299.9996;0.0001;2621;3848;16841764;507;0;1;200;506
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_28;TIMEOUT_FEASIBLE;300.0047;0.0099;299.9893;0.0001;3173;4676;13364735;504;0;0;200;504
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_29;TIMEOUT_FEASIBLE;300.0026;0.0090;299.9887;0.0001;2759;4047;16322750;517;1;0;200;516
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_3;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_30;TIMEOUT_FEASIBLE;300.0079;0.0119;299.9900;0.0001;3553;5143;11183087;534;0;0;200;534
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_31;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_32;TIMEOUT_FEASIBLE;300.0043;0.0104;299.9884;0.0001;3251;4793;13581207;472;0;5;200;467
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_33;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_34;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_35;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_36;TIMEOUT_FEASIBLE;300.0002;0.0107;299.9835;0.0001;3286;4821;12648134;490;0;0;200;490
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_37;TIMEOUT_FEASIBLE;300.0041;0.0106;299.9880;0.0001;3151;4633;13385417;488;0;0;200;488
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_38;TIMEOUT_FEASIBLE;300.0328;0.0093;300.0182;0.0001;2820;4116;14797139;559;0;0;200;559
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_39;TIMEOUT_FEASIBLE;300.0033;0.0091;299.9894;0.0001;2563;3767;15275075;470;0;0;200;470
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_4;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_40;TIMEOUT_FEASIBLE;300.0075;0.0111;299.9908;0.0001;3076;4533;13757582;491;0;3;200;488
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_41;TIMEOUT_FEASIBLE;300.0034;0.0112;299.9865;0.0001;3241;4682;11445584;529;0;0;200;529
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_42;TIMEOUT_FEASIBLE;300.0028;0.0096;299.9881;0.0001;2735;4071;14565118;491;0;0;200;491
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_43;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_44;TIMEOUT_FEASIBLE;300.0063;0.0117;299.9889;0.0001;3287;4819;11108981;526;0;0;200;526
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_45;TIMEOUT_FEASIBLE;300.0027;0.0108;299.9861;0.0001;3187;4693;12383385;539;0;0;200;539
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_46;INFEASIBLE;0.0028;0.0011;0.0000;0.0000;317;316;0;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_47;TIMEOUT_FEASIBLE;300.0039;0.0118;299.9864;0.0001;3472;5028;11411620;475;0;0;200;475
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_48;TIMEOUT_FEASIBLE;299.9991;0.0110;299.9821;0.0001;3247;4793;12802305;551;0;0;200;551
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_49;TIMEOUT_FEASIBLE;300.0033;0.0100;299.9880;0.0001;2951;4331;14512868;533;0;0;200;533
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_5;TIMEOUT_FEASIBLE;300.0045;0.0107;299.9883;0.0001;3263;4745;13508383;484;0;0;200;484
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_50;TIMEOUT_FEASIBLE;300.0044;0.0108;299.9879;0.0001;3408;4851;11320715;515;0;0;200;515
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_6;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_7;TIMEOUT_FEASIBLE;300.0080;0.0119;299.9899;0.0001;3454;4982;10616522;503;0;0;200;503
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_8;TIMEOUT_FEASIBLE;300.0028;0.0099;299.9875;0.0001;3015;4436;13435114;500;0;0;200;500
4;CPLEX-CP-I;cplex-cp;cp-i;lex-continuity;-;instance_40_25_5_9;TIMEOUT_FEASIBLE;300.0039;0.0110;299.9870;0.0001;3326;4872;11836579;516;0;0;200;516
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_1;OPTIMUM;0.3444;0.0165;0.1104;0.0002;3371;3079;0;438;0;0;120;438
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_10;OPTIMUM;0.1083;0.0144;0.0907;0.0002;2858;2791;0;410;0;0;120;410
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_11;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_12;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_13;OPTIMUM;0.1176;0.0118;0.1029;0.0002;2204;2192;1;386;3;0;120;383
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_14;OPTIMUM;0.1272;0.0153;0.1087;0.0002;3089;2948;1;389;0;0;120;389
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_15;OPTIMUM;0.1538;0.0168;0.1336;0.0002;3341;3041;0;446;0;0;120;446
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_16;OPTIMUM;0.0871;0.0121;0.0722;0.0002;2300;2344;0;398;0;0;120;398
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_17;OPTIMUM;0.1098;0.0144;0.0924;0.0002;2875;2724;0;417;0;0;120;417
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_18;OPTIMUM;0.1540;0.0184;0.1321;0.0002;3959;3386;0;448;0;0;120;448
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_19;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_2;OPTIMUM;0.0861;0.0114;0.0720;0.0002;2165;2208;0;369;0;0;120;369
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_20;OPTIMUM;0.0920;0.0129;0.0761;0.0002;2444;2469;0;420;0;0;120;420
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_21;INFEASIBLE;0.0078;0.0039;0.0019;0.0000;1837;1922;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_22;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_23;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_24;OPTIMUM;0.1297;0.0168;0.1095;0.0002;3343;3066;0;444;0;0;120;444
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_25;OPTIMUM;0.0841;0.0121;0.0690;0.0002;2287;2294;0;402;0;0;120;402
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_26;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_27;OPTIMUM;0.1115;0.0147;0.0938;0.0002;2917;2741;0;407;0;0;120;407
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_28;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_29;OPTIMUM;0.0823;0.0112;0.0684;0.0002;2095;2159;0;399;0;0;120;399
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_3;OPTIMUM;0.1347;0.0170;0.1143;0.0002;3366;3038;0;431;0;0;120;431
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_30;OPTIMUM;0.1366;0.0162;0.1171;0.0002;3307;3074;0;435;0;0;120;435
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_31;OPTIMUM;0.1394;0.0163;0.1198;0.0002;3331;3021;0;407;0;0;120;407
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_32;OPTIMUM;0.1260;0.0152;0.1076;0.0002;3155;2791;0;382;0;0;120;382
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_33;OPTIMUM;0.1235;0.0161;0.1039;0.0002;3223;2979;0;429;0;0;120;429
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_34;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_35;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_36;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_37;OPTIMUM;0.1105;0.0146;0.0927;0.0002;2865;2755;0;420;0;0;120;420
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_38;OPTIMUM;0.1107;0.0144;0.0931;0.0002;2845;2745;0;402;0;0;120;402
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_39;OPTIMUM;0.1298;0.0165;0.1100;0.0002;3288;3013;0;437;0;0;120;437
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_4;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_40;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_41;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_42;OPTIMUM;0.1376;0.0161;0.1181;0.0002;3363;3102;0;432;0;0;120;432
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_43;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_44;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_45;OPTIMUM;0.1402;0.0177;0.1189;0.0002;3586;3190;0;416;0;0;120;416
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_46;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_47;OPTIMUM;0.1095;0.0142;0.0922;0.0002;2811;2697;0;418;1;0;120;417
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_48;OPTIMUM;0.1142;0.0150;0.0960;0.0002;2913;2779;0;430;0;0;120;430
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_49;OPTIMUM;0.1288;0.0147;0.1110;0.0002;2912;2738;0;421;0;0;120;421
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_5;OPTIMUM;0.1144;0.0140;0.0973;0.0002;2772;2611;0;401;1;0;120;400
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_50;OPTIMUM;0.0913;0.0120;0.0766;0.0002;2294;2254;0;403;7;0;120;396
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_6;OPTIMUM;0.1068;0.0137;0.0901;0.0002;2621;2606;0;436;0;0;120;436
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_7;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_8;INFEASIBLE;0.0096;0.0055;0.0023;0.0000;3104;2911;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_30_15_4_9;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_1;OPTIMUM;0.3142;0.0379;0.2704;0.0004;7806;6177;0;777;0;0;200;777
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_10;PARSE_ERROR;;;;;;;;;;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_11;OPTIMUM;0.3267;0.0401;0.2806;0.0004;8366;6741;0;783;0;0;200;783
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_12;OPTIMUM;0.3353;0.0379;0.2916;0.0003;7935;6437;0;778;0;0;200;778
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_13;OPTIMUM;0.3346;0.0399;0.2884;0.0004;8187;6772;1;783;0;0;200;783
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_14;OPTIMUM;0.3565;0.0439;0.3064;0.0004;9031;7290;0;781;0;0;200;781
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_15;OPTIMUM;0.3456;0.0383;0.3013;0.0004;7991;6437;0;710;0;0;200;710
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_16;OPTIMUM;0.3204;0.0358;0.2788;0.0004;7425;6080;0;753;1;0;200;752
1;GUROBI-MIP;gurobi-mip;mip-e;lex-overtime;-;instance_40_25_5_17;OPTIMUM;0.3090;0.0380;0.2650;0.0004;7867;6418;1;741;0;0;200;741
