"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"1","ORIGINAL","instance_30_20_4_26","sorting-network","none","none","OPTIMUM","22,52046","22,44651","30139","126167","2849","461","463","2","0","120"
"1","ORIGINAL","instance_30_20_4_27","sorting-network","none","none","OPTIMUM","17,22727","17,15588","28679","128233","2912","463","463","0","0","120"
"1","ORIGINAL","instance_30_20_4_28","sorting-network","none","none","OPTIMUM","13,14207","13,07872","26003","106564","2670","456","456","0","0","120"
"1","ORIGINAL","instance_30_20_4_29","sorting-network","none","none","OPTIMUM","26,88044","26,80817","29827","129055","2850","469","471","2","0","120"
"1","ORIGINAL","instance_30_20_4_3","sorting-network","none","none","OPTIMUM","25,38216","25,31499","28348","113292","2639","457","460","3","0","120"
"1","ORIGINAL","instance_30_20_4_30","sorting-network","none","none","OPTIMUM","13,8196","13,73343","29697","135966","2701","467","468","1","0","120"
"1","ORIGINAL","instance_30_20_4_31","sorting-network","none","none","OPTIMUM","5,97613","5,912922","24585","101806","2487","455","457","2","0","120"
"1","ORIGINAL","instance_30_20_4_32","sorting-network","none","none","OPTIMUM","25,24464","25,15182","34214","153848","2998","455","458","3","0","120"
"1","ORIGINAL","instance_30_20_4_33","sorting-network","none","none","OPTIMUM","10,26085","10,20105","22071","94256","2615","441","441","0","0","120"
"1","ORIGINAL","instance_30_20_4_34","sorting-network","none","none","OPTIMUM","20,82888","20,75847","29038","121649","2759","461","463","2","0","120"
"1","ORIGINAL","instance_30_20_4_35","sorting-network","none","none","OPTIMUM","12,49437","12,43414","25154","95012","2484","433","442","9","0","120"
"1","ORIGINAL","instance_30_20_4_36","sorting-network","none","none","OPTIMUM","18,31345","18,24977","25912","102063","2395","442","448","6","0","120"
"1","ORIGINAL","instance_30_20_4_37","sorting-network","none","none","OPTIMUM","21,42891","21,34037","32016","140950","2732","464","464","0","0","120"
"1","ORIGINAL","instance_30_20_4_38","sorting-network","none","none","OPTIMUM","11,89466","11,82927","24062","113036","2582","446","447","1","0","120"
"1","ORIGINAL","instance_30_20_4_39","sorting-network","none","none","OPTIMUM","25,60385","25,53888","26611","106930","2698","467","468","1","0","120"
"1","ORIGINAL","instance_30_20_4_4","sorting-network","none","none","OPTIMUM","20,25167","20,18692","26979","104732","2672","435","439","4","0","120"
"1","ORIGINAL","instance_30_20_4_40","sorting-network","none","none","OPTIMUM","20,11349","20,01953","36648","155285","2988","465","465","0","0","120"
"1","ORIGINAL","instance_30_20_4_41","sorting-network","none","none","OPTIMUM","25,30066","25,2412","23083","93814","2582","455","460","5","0","120"
"1","ORIGINAL","instance_30_20_4_42","sorting-network","none","none","OPTIMUM","16,38901","16,32723","23987","97049","2613","443","448","5","0","120"
"1","ORIGINAL","instance_30_20_4_43","sorting-network","none","none","OPTIMUM","7,695665","7,655596","15701","63014","2288","430","432","2","0","120"
"1","ORIGINAL","instance_30_20_4_44","sorting-network","none","none","OPTIMUM","19,98028","19,92539","19490","83409","2471","447","449","2","0","120"
"1","ORIGINAL","instance_30_20_4_45","sorting-network","none","none","OPTIMUM","28,98192","28,91432","29188","115367","2680","460","463","3","0","120"
"1","ORIGINAL","instance_30_20_4_46","sorting-network","none","none","OPTIMUM","17,99525","17,93847","22814","87313","2581","443","449","6","0","120"
"1","ORIGINAL","instance_30_20_4_47","sorting-network","none","none","OPTIMUM","15,35356","15,28306","30069","118006","2727","459","464","5","0","120"
"1","ORIGINAL","instance_30_20_4_48","sorting-network","none","none","OPTIMUM","26,72045","26,65496","26778","109526","2635","445","449","4","0","120"
"1","ORIGINAL","instance_30_20_4_49","sorting-network","none","none","OPTIMUM","19,88087","19,82211","25252","90956","2524","415","425","10","0","120"
"1","ORIGINAL","instance_30_20_4_5","sorting-network","none","none","OPTIMUM","25,83658","25,77245","25785","98800","2559","442","448","6","0","120"
"1","ORIGINAL","instance_30_20_4_50","sorting-network","none","none","OPTIMUM","7,277472","7,216897","22888","97718","2642","437","439","2","0","120"
"1","ORIGINAL","instance_30_20_4_6","sorting-network","none","none","OPTIMUM","25,47113","25,41005","24167","93449","2593","442","448","6","0","120"
"1","ORIGINAL","instance_30_20_4_7","sorting-network","none","none","OPTIMUM","23,95563","23,88761","27399","111236","2571","431","436","5","0","120"
