"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"2","SN-none-ss","instance_30_10_4_1","sorting-network","none","slot-service","OPTIMUM","10,33748","10,30215","15464","60165","1441","416","421","5","0","120"
"2","SN-none-ss","instance_30_10_4_10","sorting-network","none","slot-service","OPTIMUM","9,320077","9,282532","17515","61403","1399","403","411","8","0","120"
"2","SN-none-ss","instance_30_10_4_11","sorting-network","none","slot-service","OPTIMUM","14,28217","14,24637","16741","57801","1413","390","400","10","0","120"
"2","SN-none-ss","instance_30_10_4_12","sorting-network","none","slot-service","OPTIMUM","12,2418","12,2041","16833","62658","1360","387","394","7","0","120"
"2","SN-none-ss","instance_30_10_4_13","sorting-network","none","slot-service","UNSATISFIABLE","0,046482","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_14","sorting-network","none","slot-service","UNSATISFIABLE","0,049133","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_15","sorting-network","none","slot-service","UNSATISFIABLE","0,028551","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_16","sorting-network","none","slot-service","OPTIMUM","11,49862","11,45435","18093","69338","1562","431","436","5","0","120"
"2","SN-none-ss","instance_30_10_4_17","sorting-network","none","slot-service","OPTIMUM","2,706886","2,678238","11086","39660","1291","400","401","1","0","120"
"2","SN-none-ss","instance_30_10_4_18","sorting-network","none","slot-service","OPTIMUM","5,586049","5,558285","11434","40931","1382","408","414","6","0","120"
"2","SN-none-ss","instance_30_10_4_19","sorting-network","none","slot-service","UNSATISFIABLE","0,066191","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_2","sorting-network","none","slot-service","UNSATISFIABLE","0,077598","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_20","sorting-network","none","slot-service","UNSATISFIABLE","0,049544","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_21","sorting-network","none","slot-service","UNSATISFIABLE","0,078987","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_22","sorting-network","none","slot-service","UNSATISFIABLE","0,05317","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_23","sorting-network","none","slot-service","OPTIMUM","11,28536","11,24838","18163","64555","1499","379","382","3","0","120"
"2","SN-none-ss","instance_30_10_4_24","sorting-network","none","slot-service","OPTIMUM","10,60513","10,57324","13822","51178","1375","387","393","6","0","120"
"2","SN-none-ss","instance_30_10_4_25","sorting-network","none","slot-service","OPTIMUM","14,25174","14,2058","18132","70477","1435","444","445","1","0","120"
"2","SN-none-ss","instance_30_10_4_26","sorting-network","none","slot-service","UNSATISFIABLE","0,081283","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_27","sorting-network","none","slot-service","OPTIMUM","17,73342","17,70241","14266","46080","1374","390","401","11","0","120"
"2","SN-none-ss","instance_30_10_4_28","sorting-network","none","slot-service","UNSATISFIABLE","0,039691","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_29","sorting-network","none","slot-service","UNSATISFIABLE","0,050085","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_3","sorting-network","none","slot-service","UNSATISFIABLE","0,050072","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_30","sorting-network","none","slot-service","OPTIMUM","24,56855","24,52983","19120","64737","1482","396","405","9","0","120"
"2","SN-none-ss","instance_30_10_4_31","sorting-network","none","slot-service","OPTIMUM","8,759984","8,72687","14893","52172","1318","372","380","8","0","120"
"2","SN-none-ss","instance_30_10_4_32","sorting-network","none","slot-service","OPTIMUM","9,932734","9,898576","15733","58435","1493","423","424","1","0","120"
"2","SN-none-ss","instance_30_10_4_33","sorting-network","none","slot-service","OPTIMUM","14,52208","14,48722","15103","58209","1416","434","436","2","0","120"
"2","SN-none-ss","instance_30_10_4_34","sorting-network","none","slot-service","UNSATISFIABLE","0,052162","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_35","sorting-network","none","slot-service","UNSATISFIABLE","0,046964","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_36","sorting-network","none","slot-service","OPTIMUM","22,79367","22,74897","18345","65808","1497","401","405","4","0","120"
"2","SN-none-ss","instance_30_10_4_37","sorting-network","none","slot-service","OPTIMUM","17,1282","17,09137","15550","61588","1457","440","444","4","0","120"
"2","SN-none-ss","instance_30_10_4_38","sorting-network","none","slot-service","UNSATISFIABLE","0,054166","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_39","sorting-network","none","slot-service","UNSATISFIABLE","0,048848","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_4","sorting-network","none","slot-service","OPTIMUM","10,11618","10,08106","15032","58711","1419","427","429","2","0","120"
"2","SN-none-ss","instance_30_10_4_40","sorting-network","none","slot-service","UNSATISFIABLE","0,06199","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_41","sorting-network","none","slot-service","OPTIMUM","8,054729","8,033767","8928","29032","1236","350","357","7","0","120"
"2","SN-none-ss","instance_30_10_4_42","sorting-network","none","slot-service","UNSATISFIABLE","0,051444","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_43","sorting-network","none","slot-service","OPTIMUM","19,0762","19,03916","18822","63455","1427","412","419","7","0","120"
"2","SN-none-ss","instance_30_10_4_44","sorting-network","none","slot-service","UNSATISFIABLE","0,079854","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_45","sorting-network","none","slot-service","OPTIMUM","2,349469","2,315527","14833","55115","1363","365","371","6","0","120"
"2","SN-none-ss","instance_30_10_4_46","sorting-network","none","slot-service","UNSATISFIABLE","0,028748","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_47","sorting-network","none","slot-service","OPTIMUM","9,109904","9,081533","12154","42563","1390","395","398","3","0","120"
"2","SN-none-ss","instance_30_10_4_48","sorting-network","none","slot-service","OPTIMUM","8,518862","8,491957","10589","34225","1309","375","377","2","0","120"
"2","SN-none-ss","instance_30_10_4_49","sorting-network","none","slot-service","UNSATISFIABLE","0,088981","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_5","sorting-network","none","slot-service","OPTIMUM","11,04892","11,0173","13721","50930","1452","418","423","5","0","120"
"2","SN-none-ss","instance_30_10_4_50","sorting-network","none","slot-service","UNSATISFIABLE","0,052194","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_6","sorting-network","none","slot-service","OPTIMUM","10,35388","10,3178","15363","57534","1451","388","389","1","0","120"
"2","SN-none-ss","instance_30_10_4_7","sorting-network","none","slot-service","UNSATISFIABLE","0,04969","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_4_8","sorting-network","none","slot-service","OPTIMUM","27,01871","26,98477","15738","53874","1365","414","422","8","0","120"
"2","SN-none-ss","instance_30_10_4_9","sorting-network","none","slot-service","UNSATISFIABLE","0,051513","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_1","sorting-network","none","slot-service","OPTIMUM","25,06191","25,02169","17628","62993","1608","496","499","3","0","120"
"2","SN-none-ss","instance_30_10_5_10","sorting-network","none","slot-service","OPTIMUM","23,8748","23,83317","18011","64332","1703","480","486","6","0","120"
"2","SN-none-ss","instance_30_10_5_11","sorting-network","none","slot-service","UNSATISFIABLE","0,053487","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_12","sorting-network","none","slot-service","UNSATISFIABLE","0,078354","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_13","sorting-network","none","slot-service","UNSATISFIABLE","0,127323","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_14","sorting-network","none","slot-service","UNSATISFIABLE","0,259609","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_15","sorting-network","none","slot-service","UNSATISFIABLE","0,184413","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_16","sorting-network","none","slot-service","OPTIMUM","36,85261","36,79918","24354","86799","1637","489","498","9","0","120"
"2","SN-none-ss","instance_30_10_5_17","sorting-network","none","slot-service","OPTIMUM","34,00381","33,96661","15816","53964","1568","492","505","13","0","120"
"2","SN-none-ss","instance_30_10_5_18","sorting-network","none","slot-service","OPTIMUM","26,00237","25,94494","24216","91813","1770","519","525","6","0","120"
"2","SN-none-ss","instance_30_10_5_19","sorting-network","none","slot-service","UNSATISFIABLE","0,051907","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_2","sorting-network","none","slot-service","UNSATISFIABLE","0,114524","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_20","sorting-network","none","slot-service","UNSATISFIABLE","0,117293","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_21","sorting-network","none","slot-service","UNSATISFIABLE","0,055912","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_22","sorting-network","none","slot-service","OPTIMUM","22,35956","22,30451","22317","82622","1772","497","501","4","0","120"
"2","SN-none-ss","instance_30_10_5_23","sorting-network","none","slot-service","UNSATISFIABLE","0,053988","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_24","sorting-network","none","slot-service","UNSATISFIABLE","0,084519","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_25","sorting-network","none","slot-service","UNSATISFIABLE","0,085465","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_26","sorting-network","none","slot-service","UNSATISFIABLE","0,051431","0","0","0","0","","","","","120"
"2","SN-none-ss","instance_30_10_5_27","sorting-network","none","slot-service","UNSATISFIABLE","0,085136","0","0","0","0","","","","","120"
