"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"5","TOT-none-none","instance_30_20_5_5","totalizer","none","none","OPTIMUM","50,30633","50,2161","12404","146712","2939","534","545","11","0","120"
"5","TOT-none-none","instance_30_20_5_50","totalizer","none","none","UNSATISFIABLE","0,141306","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_30_20_5_6","totalizer","none","none","OPTIMUM","23,16896","23,05782","15403","214661","3318","575","576","1","0","120"
"5","TOT-none-none","instance_30_20_5_7","totalizer","none","none","OPTIMUM","25,57809","25,48215","13647","169521","3135","558","563","5","0","120"
"5","TOT-none-none","instance_30_20_5_8","totalizer","none","none","OPTIMUM","29,26679","29,16761","14132","174069","3305","563","569","6","0","120"
"5","TOT-none-none","instance_30_20_5_9","totalizer","none","none","OPTIMUM","25,24668","25,15492","12929","159163","3043","537","547","10","0","120"
"5","TOT-none-none","instance_30_25_5_1","totalizer","none","none","OPTIMUM","22,21746","22,1025","16484","196569","3860","578","583","5","0","120"
"5","TOT-none-none","instance_30_25_5_10","totalizer","none","none","OPTIMUM","34,67447","34,57238","14099","158960","3652","554","564","10","0","120"
"5","TOT-none-none","instance_30_25_5_11","totalizer","none","none","OPTIMUM","19,66799","19,55112","15644","200427","3659","569","571","2","0","120"
"5","TOT-none-none","instance_30_25_5_12","totalizer","none","none","OPTIMUM","21,9247","21,8158","15428","184167","3997","580","581","1","0","120"
"5","TOT-none-none","instance_30_25_5_13","totalizer","none","none","OPTIMUM","44,64766","44,51888","16874","230263","3734","588","590","2","0","120"
"5","TOT-none-none","instance_30_25_5_14","totalizer","none","none","OPTIMUM","28,27639","28,14827","17259","224238","3837","571","580","9","0","120"
"5","TOT-none-none","instance_30_25_5_15","totalizer","none","none","OPTIMUM","23,4597","23,33937","16640","204732","3927","554","560","6","0","120"
"5","TOT-none-none","instance_30_25_5_16","totalizer","none","none","OPTIMUM","22,99342","22,85861","18336","253390","4022","579","582","3","0","120"
"5","TOT-none-none","instance_30_25_5_17","totalizer","none","none","UNSATISFIABLE","0,70641","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_30_25_5_18","totalizer","none","none","OPTIMUM","49,73533","49,56985","18600","263416","4214","565","568","3","0","120"
"5","TOT-none-none","instance_30_25_5_19","totalizer","none","none","OPTIMUM","25,72644","25,6032","16717","216811","4001","556","565","9","0","120"
"5","TOT-none-none","instance_30_25_5_2","totalizer","none","none","OPTIMUM","35,98355","35,87437","14664","187116","3693","550","556","6","0","120"
"5","TOT-none-none","instance_30_25_5_20","totalizer","none","none","OPTIMUM","25,94403","25,8204","16665","214484","3881","577","580","3","0","120"
"5","TOT-none-none","instance_30_25_5_21","totalizer","none","none","OPTIMUM","31,51298","31,38802","16639","214875","3786","571","577","6","0","120"
"5","TOT-none-none","instance_30_25_5_22","totalizer","none","none","OPTIMUM","112,7615","112,6466","14925","191851","3498","574","585","6","5","120"
"5","TOT-none-none","instance_30_25_5_23","totalizer","none","none","OPTIMUM","28,551","28,43682","15665","200132","3665","572","573","1","0","120"
"5","TOT-none-none","instance_30_25_5_24","totalizer","none","none","OPTIMUM","45,10571","44,94805","17925","243423","4173","581","584","3","0","120"
"5","TOT-none-none","instance_30_25_5_25","totalizer","none","none","OPTIMUM","38,67997","38,51067","19180","270555","4043","575","581","6","0","120"
"5","TOT-none-none","instance_30_25_5_26","totalizer","none","none","OPTIMUM","20,55852","20,44444","15497","183799","3787","570","575","5","0","120"
"5","TOT-none-none","instance_30_25_5_27","totalizer","none","none","OPTIMUM","34,46733","34,34601","16804","222619","3924","583","586","3","0","120"
"5","TOT-none-none","instance_30_25_5_28","totalizer","none","none","OPTIMUM","27,19767","27,02817","18755","275857","4075","584","587","3","0","120"
"5","TOT-none-none","instance_30_25_5_29","totalizer","none","none","OPTIMUM","40,21762","40,08417","17459","243101","4011","565","568","3","0","120"
"5","TOT-none-none","instance_30_25_5_3","totalizer","none","none","OPTIMUM","34,15993","34,05169","15300","174379","3857","566","573","7","0","120"
"5","TOT-none-none","instance_30_25_5_30","totalizer","none","none","OPTIMUM","30,74663","30,61708","16560","217511","3812","558","570","12","0","120"
"5","TOT-none-none","instance_30_25_5_31","totalizer","none","none","OPTIMUM","22,6059","22,50053","14613","170009","3640","555","555","0","0","120"
"5","TOT-none-none","instance_30_25_5_32","totalizer","none","none","OPTIMUM","37,68814","37,55336","17467","246257","4032","573","573","0","0","120"
"5","TOT-none-none","instance_30_25_5_33","totalizer","none","none","OPTIMUM","25,98912","25,88202","14901","173738","3813","559","560","1","0","120"
"5","TOT-none-none","instance_30_25_5_34","totalizer","none","none","OPTIMUM","22,21667","22,09124","16682","232969","3859","577","581","4","0","120"
"5","TOT-none-none","instance_30_25_5_35","totalizer","none","none","OPTIMUM","22,36301","22,25567","14907","180669","3688","563","572","9","0","120"
"5","TOT-none-none","instance_30_25_5_36","totalizer","none","none","OPTIMUM","28,28661","28,16544","16915","208834","3988","570","573","3","0","120"
"5","TOT-none-none","instance_30_25_5_37","totalizer","none","none","OPTIMUM","19,9999","19,88478","15953","197774","3867","541","544","3","0","120"
"5","TOT-none-none","instance_30_25_5_38","totalizer","none","none","OPTIMUM","31,40701","31,29788","14924","178882","3633","566","571","5","0","120"
"5","TOT-none-none","instance_30_25_5_39","totalizer","none","none","OPTIMUM","45,74384","45,60827","17567","252732","3956","585","588","3","0","120"
"5","TOT-none-none","instance_30_25_5_4","totalizer","none","none","OPTIMUM","19,00622","18,88663","16789","204891","4041","583","586","3","0","120"
"5","TOT-none-none","instance_30_25_5_40","totalizer","none","none","OPTIMUM","18,79296","18,68121","15570","186866","3868","585","585","0","0","120"
"5","TOT-none-none","instance_30_25_5_41","totalizer","none","none","OPTIMUM","25,11978","25,00323","16008","199056","3945","584","585","1","0","120"
"5","TOT-none-none","instance_30_25_5_42","totalizer","none","none","OPTIMUM","15,76297","15,63913","16605","224808","3791","588","588","0","0","120"
"5","TOT-none-none","instance_30_25_5_43","totalizer","none","none","OPTIMUM","22,97158","22,85916","15495","188278","3849","530","538","8","0","120"
"5","TOT-none-none","instance_30_25_5_44","totalizer","none","none","OPTIMUM","29,38984","29,28534","14190","164087","3583","525","538","13","0","120"
"5","TOT-none-none","instance_30_25_5_45","totalizer","none","none","OPTIMUM","39,82244","39,70614","15931","201091","3828","572","575","3","0","120"
"5","TOT-none-none","instance_30_25_5_46","totalizer","none","none","OPTIMUM","54,05102","53,91512","18161","245525","4115","570","574","4","0","120"
"5","TOT-none-none","instance_30_25_5_47","totalizer","none","none","OPTIMUM","34,73677","34,62311","16145","195492","3983","575","577","2","0","120"
