cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;TOT-none-none;instance_30_10_4_35;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.03524689;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_36;epsilon;epsilon-constraint;similarity-budget;0.05;410;390;;;;totalizer;none;none;TIMEOUT;300.1348116;300.0;13.37086123;2;6893;76672;644;;;;;;;similarity_reference;410
1;TOT-none-none;instance_30_10_4_37;epsilon;epsilon-constraint;similarity-budget;0.05;444;422;;;;totalizer;none;none;TIMEOUT;300.1253141;300.0;7.491540458;2;6318;66181;555;;;;;;;similarity_reference;444
1;TOT-none-none;instance_30_10_4_38;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.052165523;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_39;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.03783316;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_4;epsilon;epsilon-constraint;similarity-budget;0.05;431;410;;;;totalizer;none;none;TIMEOUT;300.118003;300.0;5.385281319;2;5914;59551;500;;;;;;;similarity_reference;431
1;TOT-none-none;instance_30_10_4_40;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.038420891;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_41;epsilon;epsilon-constraint;similarity-budget;0.05;358;341;;;;totalizer;none;none;TIMEOUT;300.1271974;300.0;291.20206057900003;3;63687;150060;836;;;;;;;similarity_reference | continuity;358 | 2
1;TOT-none-none;instance_30_10_4_42;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.051219853;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_43;epsilon;epsilon-constraint;similarity-budget;0.05;419;399;;;;totalizer;none;none;TIMEOUT;300.1315672;300.0;13.98463563;2;6319;65912;596;;;;;;;similarity_reference;419
1;TOT-none-none;instance_30_10_4_44;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.048896;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_45;epsilon;epsilon-constraint;similarity-budget;0.05;371;353;;;;totalizer;none;none;TIMEOUT;300.1240868;300.0;2.487191773;2;5480;51981;483;;;;;;;similarity_reference;371
1;TOT-none-none;instance_30_10_4_46;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.027250079;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_47;epsilon;epsilon-constraint;similarity-budget;0.05;399;380;;;;totalizer;none;none;TIMEOUT;300.1174861;300.0;5.136699437;2;4993;41386;426;;;;;;;similarity_reference;399
