cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;totalizer;none;slot-service;TIMEOUT;300.1207469;300.0;6.252607024;2;6342;59467;533;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;totalizer;none;slot-service;TIMEOUT;300.129828;300.0;6.273407306;2;6342;59467;533;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;none;slot-service;TIMEOUT;300.1216337;300.0;6.28404231;2;6342;59467;533;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;none;slot-service;TIMEOUT;300.130895;300.0;6.292185177;2;6342;59467;533;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;totalizer;none;slot-service;TIMEOUT;300.1272587;300.0;6.273273967;2;6342;59467;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;totalizer;both;none;TIMEOUT;300.1243137;300.0;7.390663744;2;9291;73761;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;totalizer;both;none;TIMEOUT;300.1290335;300.0;6.432286718;2;9291;73761;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;both;none;TIMEOUT;300.123243;300.0;7.541070561;2;9291;73761;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;both;none;TIMEOUT;300.1297345;300.0;7.46358515;2;9291;73761;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;totalizer;both;none;TIMEOUT;300.1250569;300.0;5.426391825;2;9291;73761;533;;;;;;;similarity_reference;414
4;TOT-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;totalizer;both;slot-service;TIMEOUT;300.1272377;300.0;8.383374846;2;9292;73768;533;;;;;;;similarity_reference;414
4;TOT-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;totalizer;both;slot-service;TIMEOUT;300.1314315;300.0;6.445195115;2;9292;73768;533;;;;;;;similarity_reference;414
4;TOT-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;both;slot-service;TIMEOUT;300.1330684;300.0;8.422156704;2;9292;73768;533;;;;;;;similarity_reference;414
4;TOT-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;both;slot-service;TIMEOUT;300.1292314;300.0;8.488868344;2;9292;73768;533;;;;;;;similarity_reference;414
4;TOT-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;totalizer;both;slot-service;TIMEOUT;300.1309956;300.0;8.448715751;2;9292;73768;533;;;;;;;similarity_reference;414
5;ORIGINAL;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;sorting-network;none;none;TIMEOUT;300.1211677;300.0;7.52139372;2;17109;59733;533;;;;;;;similarity_reference;414
5;ORIGINAL;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;sorting-network;none;none;TIMEOUT;300.1324252;300.0;8.572940581;2;17109;59733;533;;;;;;;similarity_reference;414
5;ORIGINAL;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;sorting-network;none;none;TIMEOUT;300.1255514;300.0;7.553884189;2;17109;59733;533;;;;;;;similarity_reference;414
5;ORIGINAL;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;sorting-network;none;none;TIMEOUT;300.1201538;300.0;8.597939397;2;17109;59733;533;;;;;;;similarity_reference;414
5;ORIGINAL;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;sorting-network;none;none;TIMEOUT;300.1285478;300.0;8.561137368;2;17109;59733;533;;;;;;;similarity_reference;414
6;SN-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;sorting-network;none;slot-service;TIMEOUT;300.1250681;300.0;8.546309632;2;17515;61403;533;;;;;;;similarity_reference;414
6;SN-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;sorting-network;none;slot-service;TIMEOUT;300.1277698;300.0;7.643054203;2;17515;61403;533;;;;;;;similarity_reference;414
6;SN-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;sorting-network;none;slot-service;TIMEOUT;300.1258721;300.0;8.588238096;2;17515;61403;533;;;;;;;similarity_reference;414
6;SN-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;sorting-network;none;slot-service;TIMEOUT;300.1292729;300.0;8.609998624;2;17515;61403;533;;;;;;;similarity_reference;414
6;SN-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;sorting-network;none;slot-service;TIMEOUT;300.1305803;300.0;8.592187519;2;17515;61403;533;;;;;;;similarity_reference;414
7;SN-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;sorting-network;both;none;TIMEOUT;300.1277742;300.0;7.831680083;2;23901;80337;533;;;;;;;similarity_reference;414
7;SN-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;sorting-network;both;none;TIMEOUT;300.1249343;300.0;7.885030558;2;23901;80337;533;;;;;;;similarity_reference;414
7;SN-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;sorting-network;both;none;TIMEOUT;300.124357;300.0;7.826955572;2;23901;80337;533;;;;;;;similarity_reference;414
7;SN-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;sorting-network;both;none;TIMEOUT;300.1219313;300.0;7.844667993;2;23901;80337;533;;;;;;;similarity_reference;414
7;SN-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;sorting-network;both;none;TIMEOUT;300.1276758;300.0;7.810509583;2;23901;80337;533;;;;;;;similarity_reference;414
8;SN-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0;414;414;;;;sorting-network;both;slot-service;TIMEOUT;300.1245427;300.0;7.893132845;2;23902;80344;533;;;;;;;similarity_reference;414
8;SN-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.01;414;410;;;;sorting-network;both;slot-service;TIMEOUT;300.1255383;300.0;7.87522046;2;23902;80344;533;;;;;;;similarity_reference;414
8;SN-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;sorting-network;both;slot-service;TIMEOUT;300.1304806;300.0;8.848302433;2;23902;80344;533;;;;;;;similarity_reference;414
8;SN-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;sorting-network;both;slot-service;TIMEOUT;300.1282775;300.0;7.834755693;2;23902;80344;533;;;;;;;similarity_reference;414
8;SN-both-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.10;414;373;;;;sorting-network;both;slot-service;TIMEOUT;300.130127;300.0;9.894656417;2;23902;80344;533;;;;;;;similarity_reference;414
1;TOT-none-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;totalizer;none;none;TIMEOUT;300.1168581;300.0;9.863117503;2;5726;54938;520;;;;;;;similarity_reference;402
1;TOT-none-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;totalizer;none;none;TIMEOUT;300.1221636;300.0;10.98657703;2;5726;54938;520;;;;;;;similarity_reference;402
1;TOT-none-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;none;none;TIMEOUT;300.121122;300.0;10.96113372;2;5726;54938;520;;;;;;;similarity_reference;402
1;TOT-none-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;none;none;TIMEOUT;300.1230043;300.0;10.15905557;2;5726;54938;520;;;;;;;similarity_reference;402
1;TOT-none-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;totalizer;none;none;TIMEOUT;300.1240246;300.0;10.94608977;2;5726;54938;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;totalizer;none;slot-service;TIMEOUT;300.1243788;300.0;9.120036037;2;6135;56471;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;totalizer;none;slot-service;TIMEOUT;300.1263332;300.0;9.168364071;2;6135;56471;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;none;slot-service;TIMEOUT;300.1208141;300.0;9.197396486;2;6135;56471;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;none;slot-service;TIMEOUT;300.1212823;300.0;8.21760741;2;6135;56471;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;totalizer;none;slot-service;TIMEOUT;300.120184;300.0;8.185662792;2;6135;56471;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;totalizer;both;none;TIMEOUT;300.1298733;300.0;10.2165613;2;9038;70474;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;totalizer;both;none;TIMEOUT;300.1284959;300.0;9.252759196;2;9038;70474;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;both;none;TIMEOUT;300.129714;300.0;10.24976811;2;9038;70474;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;both;none;TIMEOUT;300.125476;300.0;10.26018969;2;9038;70474;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;totalizer;both;none;TIMEOUT;300.1214978;300.0;9.252374553;2;9038;70474;520;;;;;;;similarity_reference;402
4;TOT-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;totalizer;both;slot-service;TIMEOUT;300.123295;300.0;9.240508975;2;9038;70477;520;;;;;;;similarity_reference;402
4;TOT-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;totalizer;both;slot-service;TIMEOUT;300.1212753;300.0;8.29608389;2;9038;70477;520;;;;;;;similarity_reference;402
4;TOT-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;both;slot-service;TIMEOUT;300.1264257;300.0;9.285097048;2;9038;70477;520;;;;;;;similarity_reference;402
4;TOT-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;both;slot-service;TIMEOUT;300.1290384;300.0;9.293740933;2;9038;70477;520;;;;;;;similarity_reference;402
4;TOT-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;totalizer;both;slot-service;TIMEOUT;300.124834;300.0;8.295593808;2;9038;70477;520;;;;;;;similarity_reference;402
5;ORIGINAL;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;sorting-network;none;none;TIMEOUT;300.1223963;300.0;8.366553555;2;16332;56268;520;;;;;;;similarity_reference;402
5;ORIGINAL;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;sorting-network;none;none;TIMEOUT;300.1190929;300.0;8.465688693;2;16332;56268;520;;;;;;;similarity_reference;402
5;ORIGINAL;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;sorting-network;none;none;TIMEOUT;300.1240267;300.0;8.438002026;2;16332;56268;520;;;;;;;similarity_reference;402
5;ORIGINAL;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;sorting-network;none;none;TIMEOUT;300.1180276;300.0;8.446503697;2;16332;56268;520;;;;;;;similarity_reference;402
5;ORIGINAL;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;sorting-network;none;none;TIMEOUT;300.1241124;300.0;8.451115816;2;16332;56268;520;;;;;;;similarity_reference;402
6;SN-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;sorting-network;none;slot-service;TIMEOUT;300.1184162;300.0;7.467345195;2;16741;57801;520;;;;;;;similarity_reference;402
6;SN-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;sorting-network;none;slot-service;TIMEOUT;300.1269436;300.0;7.514112277;2;16741;57801;520;;;;;;;similarity_reference;402
6;SN-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;sorting-network;none;slot-service;TIMEOUT;300.126957;300.0;7.453591435;2;16741;57801;520;;;;;;;similarity_reference;402
6;SN-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;sorting-network;none;slot-service;TIMEOUT;300.1220919;300.0;7.533235947;2;16741;57801;520;;;;;;;similarity_reference;402
6;SN-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;sorting-network;none;slot-service;TIMEOUT;300.118834;300.0;7.49045844;2;16741;57801;520;;;;;;;similarity_reference;402
7;SN-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;sorting-network;both;none;TIMEOUT;300.1275974;300.0;9.763551656;2;22993;76322;520;;;;;;;similarity_reference;402
7;SN-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;sorting-network;both;none;TIMEOUT;300.1334434;300.0;9.816937723;2;22993;76322;520;;;;;;;similarity_reference;402
7;SN-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;sorting-network;both;none;TIMEOUT;300.1278573;300.0;9.706313732;2;22993;76322;520;;;;;;;similarity_reference;402
7;SN-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;sorting-network;both;none;TIMEOUT;300.1258872;300.0;9.749831117;2;22993;76322;520;;;;;;;similarity_reference;402
7;SN-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.10;402;362;;;;sorting-network;both;none;TIMEOUT;300.1278397;300.0;9.716115765;2;22993;76322;520;;;;;;;similarity_reference;402
8;SN-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0;402;402;;;;sorting-network;both;slot-service;TIMEOUT;300.122809;300.0;8.838522843;2;22993;76325;520;;;;;;;similarity_reference;402
8;SN-both-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.01;402;398;;;;sorting-network;both;slot-service;TIMEOUT;300.1243003;300.0;9.146768353;2;22993;76325;520;;;;;;;similarity_reference;402
