cfg_id;label;backend;formulation;method;delta;instance_name;status;elapsed_s;build_s;solve_s;verify_s;variables;constraints;explored;similarity;continuity;overtime;coverage;weighted_score
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_1;OPTIMUM;0.3635;0.0195;0.0699;0.0001;3371;3079;1;450;7;0;120;443
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_10;OPTIMUM;0.0403;0.0049;0.0332;0.0001;2858;2791;1;426;8;0;120;418
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_11;OPTIMUM;0.0443;0.0043;0.0382;0.0001;2559;2447;1;415;4;1;120;410
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_12;OPTIMUM;0.0423;0.0053;0.0350;0.0001;2802;2664;1;444;4;0;120;440
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_13;OPTIMUM;0.0643;0.0041;0.0584;0.0001;2204;2192;1;388;5;0;120;383
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_14;OPTIMUM;0.0440;0.0052;0.0366;0.0001;3089;2948;1;423;11;0;120;412
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_15;OPTIMUM;0.0500;0.0060;0.0419;0.0001;3341;3041;1;451;3;0;120;448
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_16;OPTIMUM;0.0332;0.0045;0.0267;0.0001;2300;2344;1;402;3;0;120;399
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_17;OPTIMUM;0.0407;0.0052;0.0335;0.0001;2875;2724;1;427;5;0;120;422
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_18;OPTIMUM;0.0611;0.0070;0.0518;0.0001;3959;3386;1;463;5;0;120;458
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_19;OPTIMUM;0.0356;0.0049;0.0288;0.0001;2623;2494;1;425;9;0;120;416
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_2;OPTIMUM;0.0428;0.0041;0.0368;0.0001;2165;2208;1;378;4;0;120;374
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_20;OPTIMUM;0.0356;0.0047;0.0291;0.0001;2444;2469;1;434;6;0;120;428
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_21;INFEASIBLE;0.0073;0.0037;0.0018;0.0000;1837;1922;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_22;OPTIMUM;0.0379;0.0052;0.0307;0.0001;2720;2647;1;434;6;0;120;428
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_23;OPTIMUM;0.0502;0.0061;0.0420;0.0001;3361;3073;1;445;7;0;120;438
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_24;OPTIMUM;0.0466;0.0056;0.0391;0.0001;3343;3066;1;450;3;0;120;447
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_25;OPTIMUM;0.0317;0.0044;0.0254;0.0001;2287;2294;1;411;3;0;120;408
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_26;OPTIMUM;0.0466;0.0051;0.0397;0.0001;3064;2888;1;442;5;0;120;437
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_27;OPTIMUM;0.0423;0.0055;0.0349;0.0001;2917;2741;1;416;6;0;120;410
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_28;OPTIMUM;0.0482;0.0058;0.0403;0.0001;3117;2956;1;428;7;0;120;421
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_29;OPTIMUM;0.0268;0.0043;0.0205;0.0001;2095;2159;1;409;4;0;120;405
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_3;OPTIMUM;0.0481;0.0059;0.0402;0.0001;3366;3038;1;443;5;0;120;438
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_30;OPTIMUM;0.0517;0.0061;0.0435;0.0001;3307;3074;1;441;4;0;120;437
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_31;OPTIMUM;0.0493;0.0054;0.0419;0.0001;3331;3021;1;418;6;0;120;412
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_32;OPTIMUM;0.0487;0.0056;0.0410;0.0001;3155;2791;1;390;3;0;120;387
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_33;OPTIMUM;0.0456;0.0059;0.0376;0.0001;3223;2979;1;438;3;0;120;435
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_34;OPTIMUM;0.0462;0.0056;0.0386;0.0001;3322;2990;1;403;4;0;120;399
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_35;INFEASIBLE;0.0083;0.0046;0.0019;0.0000;2706;2659;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_36;OPTIMUM;0.0432;0.0051;0.0362;0.0001;3184;2947;1;437;4;0;120;433
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_37;OPTIMUM;0.0399;0.0049;0.0330;0.0001;2865;2755;1;432;5;0;120;427
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_38;OPTIMUM;0.0412;0.0052;0.0340;0.0001;2845;2745;1;403;1;0;120;402
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_39;OPTIMUM;0.0470;0.0058;0.0392;0.0001;3288;3013;1;450;3;0;120;447
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_4;OPTIMUM;0.0563;0.0060;0.0482;0.0001;3686;3374;1;456;5;0;120;451
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_40;OPTIMUM;0.0534;0.0058;0.0453;0.0001;3126;2946;1;450;0;0;120;450
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_41;OPTIMUM;0.0611;0.0067;0.0521;0.0001;4145;3586;1;444;1;0;120;443
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_42;OPTIMUM;0.0565;0.0062;0.0481;0.0001;3363;3102;1;441;4;0;120;437
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_43;OPTIMUM;0.0661;0.0052;0.0589;0.0001;3163;2828;1;430;7;0;120;423
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_44;INFEASIBLE;0.0095;0.0053;0.0023;0.0000;2881;2803;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_45;OPTIMUM;0.0515;0.0059;0.0436;0.0001;3586;3190;1;426;4;0;120;422
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_46;OPTIMUM;0.0468;0.0056;0.0392;0.0001;3478;3213;1;453;3;0;120;450
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_47;OPTIMUM;0.0379;0.0052;0.0307;0.0001;2811;2697;1;433;5;0;120;428
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_48;OPTIMUM;0.0424;0.0055;0.0349;0.0001;2913;2779;1;434;3;0;120;431
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_49;OPTIMUM;0.0395;0.0054;0.0320;0.0001;2912;2738;1;442;6;0;120;436
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_5;OPTIMUM;0.0410;0.0045;0.0347;0.0001;2772;2611;1;430;9;0;120;421
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_50;OPTIMUM;0.0310;0.0040;0.0251;0.0001;2294;2254;1;415;11;0;120;404
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_6;OPTIMUM;0.0378;0.0051;0.0307;0.0001;2621;2606;1;446;5;0;120;441
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_7;INFEASIBLE;0.0101;0.0057;0.0026;0.0000;3567;3241;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_8;INFEASIBLE;0.0095;0.0056;0.0022;0.0000;3104;2911;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_30_15_4_9;OPTIMUM;0.0398;0.0043;0.0334;0.0001;2364;2352;1;409;7;0;120;402
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_1;OPTIMUM;0.1367;0.0130;0.1173;0.0002;7806;6177;1;782;3;0;200;779
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_10;OPTIMUM;0.1384;0.0151;0.1192;0.0002;9156;7352;1;776;4;0;200;772
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_11;OPTIMUM;0.1247;0.0136;0.1070;0.0002;8366;6741;1;784;1;0;200;783
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_12;OPTIMUM;0.1172;0.0143;0.0983;0.0002;7935;6437;1;784;3;0;200;781
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_13;OPTIMUM;0.1332;0.0148;0.1138;0.0002;8187;6772;1;787;3;0;200;784
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_14;OPTIMUM;0.1649;0.0151;0.1454;0.0002;9031;7290;1;781;0;0;200;781
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_15;OPTIMUM;0.1278;0.0130;0.1100;0.0002;7991;6437;1;720;5;0;200;715
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_16;OPTIMUM;0.1145;0.0135;0.0966;0.0002;7425;6080;1;764;5;0;200;759
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_17;OPTIMUM;0.1234;0.0135;0.1055;0.0002;7867;6418;1;753;8;0;200;745
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_18;OPTIMUM;0.1290;0.0152;0.1091;0.0002;8262;6693;1;786;2;0;200;784
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_19;OPTIMUM;0.1026;0.0104;0.0881;0.0002;5910;5212;1;741;7;0;200;734
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_2;OPTIMUM;0.1269;0.0142;0.1083;0.0002;7933;6374;1;778;3;0;200;775
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_20;OPTIMUM;0.1935;0.0143;0.1746;0.0002;8180;6439;1;772;5;0;200;767
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_21;OPTIMUM;0.1295;0.0150;0.1098;0.0002;8490;6813;1;760;2;0;200;758
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_22;OPTIMUM;0.1299;0.0123;0.1131;0.0002;6757;5793;1;770;9;0;200;761
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_23;OPTIMUM;0.1827;0.0138;0.1645;0.0002;8030;6538;1;772;3;0;200;769
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_24;OPTIMUM;0.1081;0.0125;0.0913;0.0001;6415;5517;1;751;13;0;200;738
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_25;OPTIMUM;0.1057;0.0117;0.0902;0.0002;6367;5530;1;769;8;0;200;761
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_26;OPTIMUM;0.1349;0.0152;0.1152;0.0002;8367;6757;1;778;2;0;200;776
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_27;OPTIMUM;0.1167;0.0111;0.1013;0.0002;6288;5519;1;754;15;0;200;739
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_28;OPTIMUM;0.1237;0.0131;0.1064;0.0002;7869;6569;1;750;8;0;200;742
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_29;OPTIMUM;0.0981;0.0124;0.0812;0.0002;6686;5707;1;752;6;0;200;746
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_3;OPTIMUM;0.1223;0.0141;0.1034;0.0002;7655;6324;1;732;10;0;200;722
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_30;OPTIMUM;0.2983;0.0157;0.1121;0.0002;9104;7202;1;771;5;0;200;766
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_31;OPTIMUM;0.1460;0.0156;0.1256;0.0002;8936;7022;1;790;2;0;200;788
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_32;OPTIMUM;0.1236;0.0126;0.1065;0.0002;7826;6652;1;721;11;0;200;710
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_33;OPTIMUM;0.1023;0.0125;0.0848;0.0002;6418;5516;1;776;7;0;200;769
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_34;OPTIMUM;0.1386;0.0145;0.1193;0.0002;7980;6501;1;769;5;0;200;764
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_35;OPTIMUM;0.1196;0.0141;0.1011;0.0002;7728;6450;1;756;8;0;200;748
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_36;OPTIMUM;0.1371;0.0145;0.1185;0.0002;8531;6890;1;788;0;0;200;788
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_37;OPTIMUM;0.1177;0.0132;0.1002;0.0002;7699;6496;1;754;4;0;200;750
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_38;OPTIMUM;0.1356;0.0128;0.1187;0.0002;6726;5915;1;741;5;0;200;736
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_39;OPTIMUM;0.1111;0.0116;0.0950;0.0001;6492;5387;1;748;10;0;200;738
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_4;OPTIMUM;0.1176;0.0146;0.0988;0.0002;7698;6353;1;783;4;0;200;779
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_40;OPTIMUM;0.1124;0.0137;0.0940;0.0002;7792;6455;1;775;6;0;200;769
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_41;OPTIMUM;0.1436;0.0142;0.1227;0.0002;8669;6835;1;770;5;0;200;765
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_42;OPTIMUM;0.1068;0.0125;0.0903;0.0002;6886;5873;1;747;8;0;200;739
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_43;OPTIMUM;0.1169;0.0121;0.1005;0.0002;7248;5931;1;771;5;0;200;766
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_44;OPTIMUM;0.1331;0.0142;0.1147;0.0002;8468;6856;1;786;3;0;200;783
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_45;OPTIMUM;0.1404;0.0129;0.1227;0.0002;7993;6603;1;711;6;0;200;705
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_46;INFEASIBLE;0.0249;0.0158;0.0052;0.0000;8709;6987;0;;;;;
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_47;OPTIMUM;0.1262;0.0163;0.1055;0.0002;9002;7177;1;785;3;0;200;782
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_48;OPTIMUM;0.1306;0.0147;0.1115;0.0002;8403;6784;1;769;1;0;200;768
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_49;OPTIMUM;0.1439;0.0125;0.1274;0.0002;7358;6129;1;734;14;0;200;720
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_5;OPTIMUM;0.1169;0.0145;0.0979;0.0002;8268;6681;1;787;6;0;200;781
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_50;OPTIMUM;0.1384;0.0162;0.1174;0.0002;9009;7033;1;791;5;0;200;786
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_6;OPTIMUM;0.1552;0.0155;0.1352;0.0002;8737;7016;1;771;3;0;200;768
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_7;OPTIMUM;0.1324;0.0150;0.1122;0.0002;9134;7208;1;785;1;0;200;784
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_8;OPTIMUM;0.1706;0.0140;0.1518;0.0002;7559;6317;1;772;4;0;200;768
1;GUROBI-MIP;gurobi-mip;mip-e;weighted;-;instance_40_25_5_9;OPTIMUM;0.1281;0.0155;0.1079;0.0002;8465;6891;1;776;1;0;200;775
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_1;OPTIMUM;0.0689;0.0065;0.0614;0.0001;3371;3079;0;450;7;0;120;443
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_10;OPTIMUM;0.0615;0.0059;0.0545;0.0001;2858;2791;0;425;7;0;120;418
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_11;OPTIMUM;0.0820;0.0053;0.0758;0.0001;2559;2447;0;412;2;0;120;410
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_12;OPTIMUM;0.0931;0.0056;0.0866;0.0001;2802;2664;0;443;3;0;120;440
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_13;OPTIMUM;0.0705;0.0049;0.0648;0.0001;2204;2192;0;386;3;0;120;383
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_14;OPTIMUM;0.0730;0.0059;0.0662;0.0001;3089;2948;0;424;12;0;120;412
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_15;OPTIMUM;0.0920;0.0065;0.0846;0.0001;3341;3041;0;452;4;0;120;448
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_16;OPTIMUM;0.0520;0.0047;0.0465;0.0001;2300;2344;0;401;2;0;120;399
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_17;OPTIMUM;0.0678;0.0057;0.0611;0.0001;2875;2724;0;427;5;0;120;422
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_18;OPTIMUM;0.0926;0.0070;0.0846;0.0001;3959;3386;0;463;5;0;120;458
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_19;OPTIMUM;0.0541;0.0056;0.0475;0.0001;2623;2494;0;425;9;0;120;416
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_2;OPTIMUM;0.0552;0.0047;0.0497;0.0001;2165;2208;0;378;4;0;120;374
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_20;OPTIMUM;0.0601;0.0051;0.0541;0.0001;2444;2469;0;434;6;0;120;428
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_21;INFEASIBLE;0.0045;0.0034;0.0005;0.0000;1837;1922;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_22;OPTIMUM;0.0594;0.0052;0.0534;0.0001;2720;2647;0;435;7;0;120;428
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_23;OPTIMUM;0.0687;0.0062;0.0616;0.0001;3361;3073;0;445;7;0;120;438
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_24;OPTIMUM;0.0620;0.0055;0.0556;0.0001;3343;3066;0;449;2;0;120;447
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_25;OPTIMUM;0.0518;0.0050;0.0460;0.0001;2287;2294;0;411;3;0;120;408
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_26;OPTIMUM;0.0675;0.0058;0.0608;0.0001;3064;2888;0;440;3;0;120;437
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_27;OPTIMUM;0.0622;0.0061;0.0552;0.0001;2917;2741;0;414;4;0;120;410
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_28;OPTIMUM;0.0702;0.0056;0.0638;0.0001;3117;2956;0;427;6;0;120;421
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_29;OPTIMUM;0.0493;0.0050;0.0435;0.0001;2095;2159;0;409;4;0;120;405
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_3;OPTIMUM;0.0753;0.0058;0.0686;0.0001;3366;3038;0;443;5;0;120;438
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_30;OPTIMUM;0.0742;0.0058;0.0675;0.0001;3307;3074;0;443;6;0;120;437
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_31;OPTIMUM;0.0675;0.0066;0.0599;0.0001;3331;3021;0;419;7;0;120;412
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_32;OPTIMUM;0.0880;0.0065;0.0806;0.0001;3155;2791;0;390;3;0;120;387
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_33;OPTIMUM;0.0669;0.0055;0.0606;0.0001;3223;2979;0;437;2;0;120;435
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_34;OPTIMUM;0.0722;0.0061;0.0652;0.0001;3322;2990;0;402;3;0;120;399
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_35;INFEASIBLE;0.0069;0.0054;0.0007;0.0000;2706;2659;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_36;OPTIMUM;0.0671;0.0052;0.0611;0.0001;3184;2947;0;437;4;0;120;433
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_37;OPTIMUM;0.0667;0.0057;0.0601;0.0001;2865;2755;0;432;5;0;120;427
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_38;OPTIMUM;0.0869;0.0058;0.0802;0.0001;2845;2745;0;405;3;0;120;402
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_39;OPTIMUM;0.0784;0.0055;0.0721;0.0001;3288;3013;0;450;3;0;120;447
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_4;OPTIMUM;0.0869;0.0066;0.0794;0.0001;3686;3374;0;454;3;0;120;451
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_40;OPTIMUM;0.0716;0.0059;0.0648;0.0001;3126;2946;0;450;0;0;120;450
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_41;OPTIMUM;0.0913;0.0074;0.0830;0.0001;4145;3586;0;443;0;0;120;443
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_42;OPTIMUM;0.0758;0.0066;0.0682;0.0001;3363;3102;0;441;4;0;120;437
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_43;OPTIMUM;0.0730;0.0056;0.0666;0.0001;3163;2828;0;430;7;0;120;423
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_44;INFEASIBLE;0.0077;0.0060;0.0008;0.0000;2881;2803;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_45;OPTIMUM;0.0820;0.0067;0.0743;0.0001;3586;3190;0;425;3;0;120;422
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_46;OPTIMUM;0.0809;0.0065;0.0733;0.0001;3478;3213;0;452;2;0;120;450
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_47;OPTIMUM;0.0516;0.0053;0.0454;0.0001;2811;2697;0;432;4;0;120;428
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_48;OPTIMUM;0.0693;0.0053;0.0630;0.0001;2913;2779;0;434;3;0;120;431
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_49;OPTIMUM;0.0671;0.0058;0.0604;0.0001;2912;2738;0;441;5;0;120;436
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_5;OPTIMUM;0.0581;0.0050;0.0522;0.0001;2772;2611;0;428;7;0;120;421
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_50;OPTIMUM;0.0493;0.0051;0.0434;0.0001;2294;2254;0;415;11;0;120;404
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_6;OPTIMUM;0.0601;0.0054;0.0538;0.0001;2621;2606;0;446;5;0;120;441
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_7;INFEASIBLE;0.0074;0.0058;0.0008;0.0000;3567;3241;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_8;INFEASIBLE;0.0078;0.0062;0.0008;0.0000;3104;2911;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_30_15_4_9;OPTIMUM;0.0525;0.0048;0.0468;0.0001;2364;2352;0;408;6;0;120;402
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_1;OPTIMUM;0.2171;0.0142;0.2007;0.0002;7806;6177;0;781;2;0;200;779
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_10;OPTIMUM;0.1818;0.0175;0.1619;0.0002;9156;7352;0;776;4;0;200;772
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_11;OPTIMUM;0.1596;0.0147;0.1432;0.0002;8366;6741;0;784;1;0;200;783
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_12;OPTIMUM;0.2109;0.0141;0.1948;0.0002;7935;6437;0;784;3;0;200;781
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_13;OPTIMUM;0.1945;0.0154;0.1772;0.0002;8187;6772;0;786;2;0;200;784
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_14;OPTIMUM;0.2043;0.0164;0.1855;0.0002;9031;7290;0;781;0;0;200;781
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_15;OPTIMUM;0.2002;0.0146;0.1838;0.0002;7991;6437;0;719;4;0;200;715
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_16;OPTIMUM;0.1701;0.0133;0.1550;0.0002;7425;6080;0;764;5;0;200;759
2;CPLEX-MIP;cplex-mip;mip-e;weighted;-;instance_40_25_5_17;OPTIMUM;0.2245;0.0158;0.2066;0.0002;7867;6418;0;753;8;0;200;745
