cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;TOT-none-none;instance_30_10_4_49;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;none;UNSATISFIABLE;0.04873477;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_5;epsilon;epsilon-constraint;similarity-budget;0.025;424;414;;;;totalizer;none;none;TIMEOUT;300.1255976;300.0;12.30478567;2;5528;51736;487;;;;;;;similarity_reference;424
2;TOT-none-ss;instance_30_10_4_1;epsilon;epsilon-constraint;similarity-budget;0.025;421;411;;;;totalizer;none;slot-service;TIMEOUT;300.1258847;300.0;8.368632356;2;6167;62343;532;;;;;;;similarity_reference;421
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;none;slot-service;TIMEOUT;300.1216337;300.0;6.28404231;2;6342;59467;533;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;none;slot-service;TIMEOUT;300.1208141;300.0;9.197396486;2;6135;56471;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_12;epsilon;epsilon-constraint;similarity-budget;0.025;397;388;;;;totalizer;none;slot-service;TIMEOUT;300.1205842;300.0;17.22838531;2;6469;64416;535;;;;;;;similarity_reference;397
2;TOT-none-ss;instance_30_10_4_13;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.036806553;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_14;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.036298388;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_15;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.027074377;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_16;epsilon;epsilon-constraint;similarity-budget;0.025;436;426;;;;totalizer;none;slot-service;TIMEOUT;300.1258025;300.0;4.439510428;2;6971;70082;565;;;;;;;similarity_reference;436
2;TOT-none-ss;instance_30_10_4_17;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;none;slot-service;TIMEOUT;300.1171535;300.0;3.230870809;2;5208;41584;399;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_18;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;none;slot-service;TIMEOUT;300.1221806;300.0;6.695354184;2;5430;48777;484;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_19;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.046318684;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_2;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.045533006;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_20;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.041201582;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_21;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.049692312;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_22;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.051810402;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_23;epsilon;epsilon-constraint;similarity-budget;0.025;382;373;;;;totalizer;none;slot-service;TIMEOUT;300.1215824;300.0;10.28135274;2;6676;65131;563;;;;;;;similarity_reference;382
2;TOT-none-ss;instance_30_10_4_24;epsilon;epsilon-constraint;similarity-budget;0.025;396;387;;;;totalizer;none;slot-service;TIMEOUT;300.1217004;300.0;11.2495031;2;5790;49932;463;;;;;;;similarity_reference;396
2;TOT-none-ss;instance_30_10_4_25;epsilon;epsilon-constraint;similarity-budget;0.025;446;435;;;;totalizer;none;slot-service;TIMEOUT;300.128212;300.0;5.467252682;2;7237;75581;614;;;;;;;similarity_reference;446
2;TOT-none-ss;instance_30_10_4_26;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.050369951;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_27;epsilon;epsilon-constraint;similarity-budget;0.025;405;395;;;;totalizer;none;slot-service;TIMEOUT;300.1264275;300.0;8.703444179;2;5616;45152;480;;;;;;;similarity_reference;405
2;TOT-none-ss;instance_30_10_4_28;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.028408089;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_29;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.041211268;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_3;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.039146082;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_30;epsilon;epsilon-constraint;similarity-budget;0.025;407;397;;;;totalizer;none;slot-service;TIMEOUT;300.1294209;300.0;13.12342886;2;6832;67783;606;;;;;;;similarity_reference;407
2;TOT-none-ss;instance_30_10_4_31;epsilon;epsilon-constraint;similarity-budget;0.025;381;372;;;;totalizer;none;slot-service;TIMEOUT;300.1211303;300.0;4.128578584;2;5960;54262;496;;;;;;;similarity_reference;381
2;TOT-none-ss;instance_30_10_4_32;epsilon;epsilon-constraint;similarity-budget;0.025;424;414;;;;totalizer;none;slot-service;TIMEOUT;300.1232082;300.0;6.344934444;2;6106;61965;527;;;;;;;similarity_reference;424
2;TOT-none-ss;instance_30_10_4_33;epsilon;epsilon-constraint;similarity-budget;0.025;436;426;;;;totalizer;none;slot-service;TIMEOUT;300.1227767;300.0;12.59736175;2;6600;65499;538;;;;;;;similarity_reference;436
2;TOT-none-ss;instance_30_10_4_34;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.052330856;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_35;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.036937909;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_36;epsilon;epsilon-constraint;similarity-budget;0.025;410;400;;;;totalizer;none;slot-service;TIMEOUT;300.1366189;300.0;13.33391798;2;7285;78390;644;;;;;;;similarity_reference;410
2;TOT-none-ss;instance_30_10_4_37;epsilon;epsilon-constraint;similarity-budget;0.025;444;433;;;;totalizer;none;slot-service;TIMEOUT;300.1289024;300.0;8.356437248;2;6739;68080;555;;;;;;;similarity_reference;444
2;TOT-none-ss;instance_30_10_4_38;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.054180206;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_39;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.049883226;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_4;epsilon;epsilon-constraint;similarity-budget;0.025;431;421;;;;totalizer;none;slot-service;TIMEOUT;300.1263834;300.0;8.366791476;2;6351;61515;500;;;;;;;similarity_reference;431
2;TOT-none-ss;instance_30_10_4_40;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.039156533;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_41;epsilon;epsilon-constraint;similarity-budget;0.025;358;350;;;;totalizer;none;slot-service;TIMEOUT;300.1235878;300.0;4.821440508;2;4696;32554;384;;;;;;;similarity_reference;358
2;TOT-none-ss;instance_30_10_4_42;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.052913946;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_43;epsilon;epsilon-constraint;similarity-budget;0.025;419;409;;;;totalizer;none;slot-service;TIMEOUT;300.1247491;300.0;12.23321489;2;6719;67467;596;;;;;;;similarity_reference;419
2;TOT-none-ss;instance_30_10_4_44;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.04699845;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_45;epsilon;epsilon-constraint;similarity-budget;0.025;371;362;;;;totalizer;none;slot-service;TIMEOUT;300.1189467;300.0;2.07518243;2;5910;53671;483;;;;;;;similarity_reference;371
2;TOT-none-ss;instance_30_10_4_46;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.028571928;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_47;epsilon;epsilon-constraint;similarity-budget;0.025;399;390;;;;totalizer;none;slot-service;TIMEOUT;300.1173977;300.0;6.805301227;2;5435;43001;426;;;;;;;similarity_reference;399
2;TOT-none-ss;instance_30_10_4_48;epsilon;epsilon-constraint;similarity-budget;0.025;377;368;;;;totalizer;none;slot-service;TIMEOUT;300.1280895;300.0;224.232580223;4;129672;283984;891;;;;;;;similarity_reference | continuity | overtime;377 | 0 | 0
2;TOT-none-ss;instance_30_10_4_49;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.049679326;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_5;epsilon;epsilon-constraint;similarity-budget;0.025;424;414;;;;totalizer;none;slot-service;TIMEOUT;300.12015;300.0;10.18628315;2;5915;53322;487;;;;;;;similarity_reference;424
3;TOT-both-none;instance_30_10_4_1;epsilon;epsilon-constraint;similarity-budget;0.025;421;411;;;;totalizer;both;none;TIMEOUT;300.1212778;300.0;7.579565805;2;9576;78887;532;;;;;;;similarity_reference;421
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;both;none;TIMEOUT;300.123243;300.0;7.541070561;2;9291;73761;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;both;none;TIMEOUT;300.129714;300.0;10.24976811;2;9038;70474;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_12;epsilon;epsilon-constraint;similarity-budget;0.025;397;388;;;;totalizer;both;none;TIMEOUT;300.1222325;300.0;11.64100607;2;9578;79760;535;;;;;;;similarity_reference;397
3;TOT-both-none;instance_30_10_4_13;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.040995606;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_14;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.051951229;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_15;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.034256007;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_16;epsilon;epsilon-constraint;similarity-budget;0.025;436;426;;;;totalizer;both;none;TIMEOUT;300.1271003;300.0;3.595580812;2;9903;84083;565;;;;;;;similarity_reference;436
3;TOT-both-none;instance_30_10_4_17;epsilon;epsilon-constraint;similarity-budget;0.025;402;392;;;;totalizer;both;none;TIMEOUT;300.1185397;300.0;5.357737652;2;8318;56985;399;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_18;epsilon;epsilon-constraint;similarity-budget;0.025;414;404;;;;totalizer;both;none;TIMEOUT;300.1246032;300.0;4.411126531;2;8848;65084;484;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_19;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.060625653;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_2;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.062064234;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_20;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.052146528;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_21;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.064033557;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_22;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.06329057;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_23;epsilon;epsilon-constraint;similarity-budget;0.025;382;373;;;;totalizer;both;none;TIMEOUT;300.1277081;300.0;12.99830876;2;9751;80290;563;;;;;;;similarity_reference;382
3;TOT-both-none;instance_30_10_4_24;epsilon;epsilon-constraint;similarity-budget;0.025;396;387;;;;totalizer;both;none;TIMEOUT;300.1188609;300.0;5.469918848;2;8812;65114;463;;;;;;;similarity_reference;396
3;TOT-both-none;instance_30_10_4_25;epsilon;epsilon-constraint;similarity-budget;0.025;446;435;;;;totalizer;both;none;TIMEOUT;300.1290933;300.0;3.715970834;2;10405;91318;614;;;;;;;similarity_reference;446
3;TOT-both-none;instance_30_10_4_26;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.073164296;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_27;epsilon;epsilon-constraint;similarity-budget;0.025;405;395;;;;totalizer;both;none;TIMEOUT;300.1209452;300.0;11.80132181;2;8639;59749;480;;;;;;;similarity_reference;405
3;TOT-both-none;instance_30_10_4_28;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.035324203;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_29;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.054694419;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_3;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.055032401;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_30;epsilon;epsilon-constraint;similarity-budget;0.025;407;397;;;;totalizer;both;none;TIMEOUT;300.1304191;300.0;10.52272914;2;9751;81937;606;;;;;;;similarity_reference;407
3;TOT-both-none;instance_30_10_4_31;epsilon;epsilon-constraint;similarity-budget;0.025;381;372;;;;totalizer;both;none;TIMEOUT;300.1247642;300.0;4.299413093;2;9183;70266;496;;;;;;;similarity_reference;381
3;TOT-both-none;instance_30_10_4_32;epsilon;epsilon-constraint;similarity-budget;0.025;424;414;;;;totalizer;both;none;TIMEOUT;300.1289977;300.0;6.672323008;2;9509;78350;527;;;;;;;similarity_reference;424
3;TOT-both-none;instance_30_10_4_33;epsilon;epsilon-constraint;similarity-budget;0.025;436;426;;;;totalizer;both;none;TIMEOUT;300.1247089;300.0;13.77260921;2;9905;82009;538;;;;;;;similarity_reference;436
3;TOT-both-none;instance_30_10_4_34;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.064273411;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_35;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.051120143;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_36;epsilon;epsilon-constraint;similarity-budget;0.025;410;400;;;;totalizer;both;none;TIMEOUT;300.1298432;300.0;17.57845473;2;9912;90716;644;;;;;;;similarity_reference;410
3;TOT-both-none;instance_30_10_4_37;epsilon;epsilon-constraint;similarity-budget;0.025;444;433;;;;totalizer;both;none;TIMEOUT;300.1341332;300.0;12.52487896;2;9813;83360;555;;;;;;;similarity_reference;444
3;TOT-both-none;instance_30_10_4_38;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.063903567;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_39;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.051695629;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_4;epsilon;epsilon-constraint;similarity-budget;0.025;431;421;;;;totalizer;both;none;TIMEOUT;300.1324825;300.0;7.634961345;2;9388;76372;500;;;;;;;similarity_reference;431
3;TOT-both-none;instance_30_10_4_40;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.058757965;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_41;epsilon;epsilon-constraint;similarity-budget;0.025;358;350;;;;totalizer;both;none;TIMEOUT;300.1227483;300.0;3.183305962;2;7617;46554;384;;;;;;;similarity_reference;358
3;TOT-both-none;instance_30_10_4_42;epsilon;epsilon-constraint;similarity-budget;0.025;;;;;;totalizer;both;none;UNSATISFIABLE;0.063559341;300.0;0;1;0;0;0;;;;;;;;
