cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;ORIGINAL;instance_30_10_4_35;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.043472933;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_36;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1415891;300.0;52.259126025;3;71974;172132;803;;;;;;;continuity | similarity;0 | 385
1;ORIGINAL;instance_30_10_4_37;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1327347;300.0;64.380803675;3;73650;176731;836;;;;;;;continuity | similarity;0 | 433
1;ORIGINAL;instance_30_10_4_38;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.052180215;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_39;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.045959693;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_4;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1343847;300.0;66.731861083;3;77796;183149;869;;;;;;;continuity | similarity;0 | 426
1;ORIGINAL;instance_30_10_4_40;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.058608103;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_41;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1282257;300.0;20.861542168;3;68385;147470;836;;;;;;;continuity | similarity;2 | 343
1;ORIGINAL;instance_30_10_4_42;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.047266351;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_43;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1335449;300.0;63.185083987;3;71629;168314;792;;;;;;;continuity | similarity;1 | 404
1;ORIGINAL;instance_30_10_4_44;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.077745239;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_45;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1255196;300.0;32.860715223;3;72924;170467;836;;;;;;;continuity | similarity;0 | 357
1;ORIGINAL;instance_30_10_4_46;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.027219274;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_47;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1308789;300.0;50.42832585;3;81433;180390;913;;;;;;;continuity | similarity;0 | 387
1;ORIGINAL;instance_30_10_4_48;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1266185;300.0;3.467343385;3;76596;165786;891;;;;;;;continuity | similarity;0 | 373
1;ORIGINAL;instance_30_10_4_49;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.066444432;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_5;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;none;TIMEOUT;300.1337337;300.0;42.573409600000005;3;80482;183640;891;;;;;;;continuity | similarity;1 | 415
2;SN-none-ss;instance_30_10_4_1;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1372772;300.0;60.774479133;3;75525;180287;847;;;;;;;continuity | similarity;0 | 404
2;SN-none-ss;instance_30_10_4_10;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1360013;300.0;54.419699767999994;3;74516;175405;825;;;;;;;continuity | similarity;0 | 389
2;SN-none-ss;instance_30_10_4_11;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.129208;300.0;42.070449629;3;78362;181043;858;;;;;;;continuity | similarity;0 | 371
2;SN-none-ss;instance_30_10_4_12;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1320965;300.0;53.852487749000005;3;67954;164900;781;;;;;;;continuity | similarity;0 | 374
2;SN-none-ss;instance_30_10_4_13;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.034679434;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_14;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.047000698;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_15;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.027425801;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_16;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.132847;300.0;64.933203885;3;86154;205460;902;;;;;;;continuity | similarity;0 | 427
2;SN-none-ss;instance_30_10_4_17;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1253957;300.0;49.621412615000004;3;71147;159782;847;;;;;;;continuity | similarity;0 | 400
2;SN-none-ss;instance_30_10_4_18;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1322305;300.0;28.967628496000003;3;73055;164173;858;;;;;;;continuity | similarity;0 | 397
2;SN-none-ss;instance_30_10_4_19;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.056846496;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_2;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.058395322;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_20;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.046836166;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_21;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.057312008;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_22;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.052109555;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_23;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1363923;300.0;40.489853464;3;84584;197397;891;;;;;;;continuity | similarity;0 | 378
2;SN-none-ss;instance_30_10_4_24;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1370913;300.0;59.077664391;3;74574;172682;847;;;;;;;continuity | similarity;1 | 385
2;SN-none-ss;instance_30_10_4_25;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1349241;300.0;54.852767134;3;65053;164319;748;;;;;;;continuity | similarity;0 | 443
2;SN-none-ss;instance_30_10_4_26;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.059045357;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_27;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1311111;300.0;51.104995408;3;80291;178130;869;;;;;;;continuity | similarity;4 | 368
2;SN-none-ss;instance_30_10_4_28;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.029692786;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_29;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.050330723;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_3;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.049218446;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_30;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1340488;300.0;39.096502093;3;78323;183143;836;;;;;;;continuity | similarity;1 | 362
2;SN-none-ss;instance_30_10_4_31;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1330353;300.0;53.727993825;3;72814;168014;803;;;;;;;continuity | similarity;6 | 375
2;SN-none-ss;instance_30_10_4_32;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1299973;300.0;55.713789779;3;82154;191277;891;;;;;;;continuity | similarity;0 | 419
2;SN-none-ss;instance_30_10_4_33;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1345311;300.0;68.075969288;3;70604;169211;814;;;;;;;continuity | similarity;0 | 433
2;SN-none-ss;instance_30_10_4_34;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.052572438;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_35;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.047381414;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_36;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1320456;300.0;52.250055872000004;3;72366;173850;803;;;;;;;continuity | similarity;0 | 385
2;SN-none-ss;instance_30_10_4_37;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1316491;300.0;64.42628370599999;3;74071;178630;836;;;;;;;continuity | similarity;0 | 433
2;SN-none-ss;instance_30_10_4_38;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.052179376;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_39;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.046719065;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_4;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1347298;300.0;67.802311242;3;78233;185113;869;;;;;;;continuity | similarity;0 | 426
2;SN-none-ss;instance_30_10_4_40;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.049001961;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_41;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1273178;300.0;20.108631654;3;68811;148798;836;;;;;;;continuity | similarity;2 | 343
2;SN-none-ss;instance_30_10_4_42;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.048824741;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_43;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1357757;300.0;59.856494563;3;72029;169869;792;;;;;;;continuity | similarity;1 | 404
