cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;ORIGINAL;instance_30_10_4_35;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.045262577;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_36;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;26.31403838;300.0;26.27855925;1;17953;64090;1497;401.0;401.0;406.0;5.0;0.0;120.0;weighted_score;401
1;ORIGINAL;instance_30_10_4_37;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;10.61276093;300.0;10.57752674;1;15129;59689;1457;440.0;440.0;444.0;4.0;0.0;120.0;weighted_score;440
1;ORIGINAL;instance_30_10_4_38;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.050465401;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_39;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.046351192;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_4;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;8.995868852;300.0;8.962956062;1;14595;56747;1419;427.0;427.0;429.0;2.0;0.0;120.0;weighted_score;427
1;ORIGINAL;instance_30_10_4_40;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.058254051;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_41;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;8.793905849;300.0;8.776200402;1;8502;27704;1236;350.0;350.0;356.0;6.0;0.0;120.0;weighted_score;350
1;ORIGINAL;instance_30_10_4_42;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.047740556;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_43;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;21.57555994;300.0;21.54125185;1;18422;61900;1427;412.0;412.0;419.0;7.0;0.0;120.0;weighted_score;412
